id,subj2_war,subj2_adventure,subj2_comedy,subj2_biography,subj2_romance,subj2_drama,subj2_fantasy,subj2_family,subj2_sciencefiction,subj2_action,subj2_thriller,subj2_western,subj2_horror,subj2_mystery,subj2_crime,subj2_history,subj2_periodicals,subj2_others,speed,sentiment_avg,sentiment_vol,wordcount
PG10748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18880802,.12754001,.0062845657,105130
PG1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.26233691,.088500001,.0026431857,46018
PG10755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.18991973,.11734,.0052769054,97337
PG10756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22730862,.13654,.0045828987,57043
PG1076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.16311999,.14979,.0037161559,78215
PG10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20237303,.15857001,.0036650663,57985
PG1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2020953,.13635001,.002452279,50113
PG10771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.41122356,.12926,.00054843928,11631
PG10776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.23978834,.12001,.002720868,42879
PG10777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.31476146,.13946,.0019554261,21416
PG10778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.35848388,.15632001,.0013685285,15849
PG10779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17154904,.11626,.0048832088,106954
PG10780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24530965,.16769999,.0037787769,40386
PG10781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16822721,.12308,.0065939249,182859
PG10790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23521112,.1113,.00221873,43761
PG10799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.16504897,.16690999,.0063853883,105145
PG108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.17742108,.1205,.0049344236,111038
PG10801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.17794096,.14407,.0066603278,107171
PG10804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.15761322,.17477,.0063141575,101942
PG10806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.28997958,.099490002,.0027438703,33347
PG1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16770892,.12824,.0063340985,141430
PG10810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23851918,.1208,.0027615505,52397
PG10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33849481,.16921,.0027481059,18602
PG10816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22428124,.13722,.0063135112,78045
PG10826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27645606,.17471001,.0026063346,29535
PG1083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16870452,.13872001,.0047715702,106779
PG10834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1819455,.16204,.010584635,142312
PG10838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.41319725,.16377001,.00093738246,12226
PG10839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2357412,.16711,.00377513,43463
PG10845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.416069,.13692001,.0010159427,12190
PG10848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20566519,.17209999,.0046892408,64053
PG10849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.34696895,.10865,.0017464526,14228
PG10853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33003619,.22709,.0024751392,22744
PG10859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.27594572,.15028,.0030549837,34222
PG1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.38540286,.15897,.0016651661,17217
PG10862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.20364991,.093599997,.0024841093,61937
PG10866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18590738,.11026,.005554968,123796
PG10868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19964835,.14862999,.0045036008,81729
PG10869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.1780508,.096189998,.0032263203,76790
PG1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.32560468,.075599998,.0015850542,22233
PG10871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.39019924,.12576,.00044764686,10810
PG10872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.33988416,.16508,.0022367295,14249
PG10873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.39072585,.13041,.00056276319,11784
PG10874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.36968735,.16403,.0015503652,11377
PG10875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.37781233,.14769,.00080719648,11429
PG10876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.1973912,.14846,.0053664795,59101
PG1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18787774,.1104,.004313285,104047
PG10880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.28518614,.13987,.0024177944,25930
PG10882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.231408,.17797001,.0051558111,48561
PG10887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23538239,.16177,.0097166887,92027
PG10888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.41322684,.22115,.0010186507,11732
PG1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24488397,.12461,.0035088763,47819
PG10891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23859879,.14055,.0045798696,60710
PG10892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.14654432,.15272,.0083291996,187624
PG10896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.40710062,.13504,.00068835251,11639
PG10899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23308937,.14281,.0038167385,50656
PG10901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.38566014,.14473,.001797923,13240
PG10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.36342663,.12503,.0022772795,14717
PG10904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.33190915,.13897,.0026361896,18581
PG10905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.14998789,.16382,.0078976983,175279
PG10911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22652915,.12822001,.0048555085,56889
PG10915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1821662,.14910001,.0065051289,113579
PG10921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18879867,.14707001,.0049047866,99632
PG10922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21256138,.18159001,.0050176913,70416
PG10926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18115039,.15166999,.0069243289,97513
PG10929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19312648,.11715,.0041682059,85233
PG1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.32243431,.10371,.0011899488,18627
PG10930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18239261,.12612,.0072583188,97340
PG10932,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.16645315,.13598999,.0047406568,114780
PG10935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.18216911,.098779999,.0057865302,152053
PG10936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.26488382,.11938,.0028313475,36804
PG10938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.14710639,.1697,.0064963237,158080
PG10942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24496783,.13686,.0032931461,47666
PG10943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24832417,.10834,.002738026,39826
PG10944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20763652,.13686,.0024862441,55211
PG10948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27857563,.11157,.0028332209,32778
PG10949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24035805,.18452001,.0045233807,45721
PG1095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.17912428,.13055,.0077016209,121975
PG10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.40402371,.12491,.00062756462,12369
PG10954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23541139,.11692,.0023698441,42950
PG10958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.22256398,.15188,.0027706982,49733
PG10959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20879112,.12650999,.0046755131,56282
PG1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25178742,.10207,.002742308,46073
PG10963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19685505,.16632,.005642714,88142
PG10966,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,.23034179,.074730001,.002628088,46601
PG10973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18480602,.11862,.0060081058,112168
PG10976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22639324,.09533,.0040146909,58148
PG10978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19892824,.13146999,.005188066,70877
PG1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20113084,.12754001,.0055082836,88298
PG10981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16008694,.11186,.0067213704,142311
PG10987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21695822,.092770003,.00393986,69304
PG10989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PG1099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17869876,.11615,.003927358,101954
PG10993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1970979,.13359,.0056344084,102126
PG10994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18755849,.14526001,.0077224318,109909
PG10996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.36447224,.14075001,.0014069079,13748
PG10997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21429227,.13312,.0050608781,90853
PG11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
PG110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16388673,.11756,.00647819,147719
PG11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20581971,.14043,.0046069464,71602
PG11005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21825981,.14666,.0053644069,64143
PG11007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24739073,.14464,.0034813187,51506
PG11016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17440583,.15011001,.0057425643,110361
PG11019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23492292,.13481,.0032673918,52191
PG11022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.30064708,.18773,.0035675589,27219
PG11026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.1943519,.1609,.0054030302,89764
PG11028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25558448,.099129997,.0037449554,60462
PG11032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20611192,.1233,.0043260162,77055
PG11033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21848765,.13368,.0035089927,61542
PG11045,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,.22411209,.13242,.0044182194,51837
PG11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17121918,.13655999,.0084061287,147307
PG11051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.26797366,.10092,.002627389,35165
PG11052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.15187211,.12507001,.0063712797,137849
PG11053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27670807,.16716,.0031009936,30133
PG11055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.36945519,.1585,.003261985,17987
PG11056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.26496518,.17264,.0037983558,37529
PG11057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21264319,.13001999,.0046882615,79722
PG11058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.19782118,.0995,.0040433826,94636
PG11060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27451351,.15671,.0027117403,33264
PG11062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23605642,.13175,.0031433462,47692
PG11063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2540881,.15124001,.0027572243,38026
PG11068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.19236384,.15631001,.0053422409,78810
PG11069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.31000108,.11257,.0032276481,23615
PG11082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.15335192,.12083,.0073867464,193139
PG11099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
PG111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20588677,.13006,.0047017569,81101
PG11105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.17417379,.12996,.0083403764,110757
PG11107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.42477992,.17855,.0016870804,11254
PG11110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.17466702,.13124999,.0047609094,97679
PG11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.224601,.14607,.0041635525,49330
PG11112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.41220343,.12667,.00076661276,12353
PG11115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19899355,.13675,.0043014889,75035
PG11116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.25785691,.11933,.0023925966,32277
PG11120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33184409,.16382,.001718894,18840
PG11121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.41029891,.20871,.00091557729,11064
PG11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17925905,.16763,.0084476462,158697
PG11123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16648874,.18339001,.0065525277,120935
PG11127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.27190018,.090470001,.0035386132,34989
PG11128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.2271672,.13372999,.0042361426,69365
PG11129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.28230864,.11623,.0031605349,32260
PG11141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2079045,.15349001,.0055126534,61048
PG11143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20534229,.14777,.0048430734,69897
PG11144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25703362,.12548,.002761883,42276
PG11148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.25373173,.10791,.0021173607,35269
PG11153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.24309887,.15015,.0027118907,38293
PG11156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27401799,.11958,.0034707224,36617
PG11161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.15685795,.13149001,.0049667396,116348
PG11162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21663342,.13586999,.0055822497,65363
PG11165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.16030872,.16813999,.0070459596,124036
PG11166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.20000201,.16395,.011444342,61275
PG11171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.35121578,.14453,.0023775813,16032
PG11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18774788,.14189,.005320922,107863
PG11181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24249658,.11343,.0031538776,38244
PG11195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20159732,.11847,.003789885,68379
PG11197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20903739,.18359999,.0046479357,64810
PG112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.31355032,.13395999,.0027083519,20451
PG11210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.40229949,.15876999,.00065896998,12010
PG11213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33148703,.13641,.0025182934,19810
PG11214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16967928,.13454001,.006786135,127637
PG11216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27091497,.12751999,.0024344481,35002
PG11217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17860384,.15431,.0069316486,113952
PG11218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.40847886,.13199,.0023804547,17091
PG11219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.40831119,.14111,.00074364292,12319
PG11221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.14697768,.14230999,.0063486113,158301
PG11222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.42792952,.14985999,.00059758383,11947
PG11223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19757056,.11984,.0049036634,82859
PG11228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2026843,.12281,.004434424,87447
PG11229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.18448453,.093369998,.0040524821,98884
PG11231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.37386024,.11262,.00085064658,14293
PG11233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.41687521,.15592,.0012512212,12121
PG11234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.42949218,.13195001,.00051978504,11425
PG11235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.38857466,.16167,.00086751155,12518
PG11237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.30747452,.17881,.0027805497,28617
PG11239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18608151,.11407,.0073420936,123437
PG11240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.22671428,.11457,.0038217343,53183
PG11241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1482911,.13933,.0081321094,166197
PG11245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.40619388,.11126,.0012732883,11951
PG11246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.42656264,.16188,.00057300425,11422
PG11247,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.19828795,.11962,.0036167258,73208
PG11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18294249,.12682,.0068297917,123512
PG11251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.15186158,.15635,.0080430936,185611
PG11252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.23458774,.10821,.0042747925,55876
PG11257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.28780055,.14232001,.0027870368,24080
PG11258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
PG11259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19555378,.16963001,.007547949,66815
PG11263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22116894,.12035,.0039449842,71244
PG11264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.40575513,.16462,.00069601752,12310
PG11267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.40872115,.15219,.00092819432,12589
PG11268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20074266,.163,.0042717122,64278
PG11278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3855117,.12306,.00086433016,13658
PG11279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3195712,.12999,.0015464115,21806
PG11280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17783004,.13185,.0052279728,80456
PG11281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.41137952,.14242999,.00064345892,11987
PG11282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.42269996,.14202,.0010395701,12550
PG11290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25707826,.17776,.006159198,38406
PG113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20090704,.1243,.0060572382,80647
PG11303,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.22679311,.14444,.0055803671,55876
PG11304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21700692,.12089,.0042151599,73994
PG11308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.31859517,.1218,.0018693693,23920
PG11309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23574297,.14826,.0032482247,47047
PG11310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23217012,.16071001,.0030857883,42688
PG11311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.18423669,.14078,.0038114418,82335
PG11312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.42928931,.1564,.00064345892,12235
